unit_code,School_Name,Lea_Name,County,Year,Index Rate,Violent Rate,Property Rate,Murder Rate,Rape Rate,Robbery Rate,Assault Rate,Burglary Rate,Larceny Rate,MVT Rate,Arson Rate
120380,Valdese Elementary,Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
120338,Hildebran Elementary,Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
120390,Walter R Johnson Middle,Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
120386,W A Young Elementary,Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
120370,Robert L. Patton High School,Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
120334,"Heritage Middle, Valdese",Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
120340,Mountain Crest Elementary,Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
120320,George Hildebrand Elementary,Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
120318,Freedom High,Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
120324,Glen Alpine Elementary,Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
120316,Forest Hill Elementary,Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
120315,East Burke Middle,Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
120314,East Burke High,Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
120312,Drexel Elementary,Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
120310,Burke Middle College,Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
120308,Hallyburton Academy,Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
120304,Chesterfield Elementary,Burke County Schools,Burke County,2017,"2,252.2",178.7,"2,073.5",4.6,20.7,21.9,131.4,765.3,"1,131.9",176.3,12.7
130331,Pitts School Road Elementary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130330,R Brown McAllister Elementary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130329,"Rocky River Elementary, Concord",Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130328,Royal Oaks Elementary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130324,Mount Pleasant High,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130326,Northwest Cabarrus High,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130325,Charles E Boger Elementary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130332,Hickory Ridge High,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130323,Mount Pleasant Middle,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130327,Northwest Cabarrus Middle,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130333,"Performance Learning Center, Concord",Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130342,W M Irvin Elementary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130337,W R Odell Elementary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130340,Winecoff Elementary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130322,"Mount Pleasant Elementary, Mount Pleasant",Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130344,Wolf Meadow Elementary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130345,Patriots Elementary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130346,Hickory Ridge Middle,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130349,Cabarrus Early College of Technology,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130350,Cabarrus-Kannapolis Early Coll,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130355,Harold E. Winkler Middle,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130LEA,,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130336,W R Odell Primary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130321,Carl A Furr Elementary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130338,Weddington Hills Elementary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130319,Cox Mill Elementary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130320,Harris Road Middle,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130307,Cox Mill High School,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130308,"Bethel Elementary, Midland",Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130309,Beverly Hills Elementary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130310,Central Cabarrus High,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130311,Coltrane-Webb Elementary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130304,A T Allen Elementary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130313,Concord Middle,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130314,Concord High,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130315,J N Fries Magnet School,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130316,Jay M Robinson High,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130317,Cabarrus Co Opportunity School,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130318,C C Griffin Middle,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
130312,Harrisburg Elementary,Cabarrus County Schools,Cabarrus County,2017,"1,761.0",111.4,"1,649.6",0.5,10.5,40.5,60.0,350.4,"1,215.9",83.3,4.8
140340,Granite Falls Elementary,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140336,Granite Falls Middle,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140332,Gamewell Middle,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140324,Gamewell Elementary,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140309,Caldwell Early College,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140312,Davenport A+ School,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140304,Baton Elementary,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140305,Caldwell Career Cen Mid. Coll.,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140306,Gateway School,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140344,Happy Valley Elementary,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140316,Dudley Shoals Elementary,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140348,Hibriten High,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140384,Sawmills Elementary,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140356,Hudson Middle,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140360,Kings Creek Elementary,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140368,William Lenoir Middle,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140372,Lower Creek Elementary,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140376,"Oak Hill Elementary, Lenoir",Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140307,Horizons Elementary,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140386,South Caldwell High,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140388,Valmead Elementary,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140LEA,,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140390,West Caldwell High,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140392,West Lenoir Elementary,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140396,Whitnel Elementary,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140352,Hudson Elementary,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
140308,Collettsville School,Caldwell County Schools,Caldwell County,2017,"3,106.7",177.9,"2,928.8",0.0,19.4,36.3,122.2,751.6,"1,936.4",240.8,9.7
150LEA,,Camden County Schools,Camden County,2017,653.8,19.5,634.3,,,,19.5,253.7,370.8,9.8,
150310,Camden Intermediate,Camden County Schools,Camden County,2017,653.8,19.5,634.3,,,,19.5,253.7,370.8,9.8,
150308,Grandy Primary,Camden County Schools,Camden County,2017,653.8,19.5,634.3,,,,19.5,253.7,370.8,9.8,
150304,Camden County High,Camden County Schools,Camden County,2017,653.8,19.5,634.3,,,,19.5,253.7,370.8,9.8,
150312,Camden Middle,Camden County Schools,Camden County,2017,653.8,19.5,634.3,,,,19.5,253.7,370.8,9.8,
150350,Camden Early College High,Camden County Schools,Camden County,2017,653.8,19.5,634.3,,,,19.5,253.7,370.8,9.8,
160304,Atlantic Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160317,Morehead Elem at Camp Glenn,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160LEA,,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160352,"White Oak Elementary, Cape Carteret",Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160344,West Carteret High,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160332,Down East Middle and Smyrna Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160326,Newport Middle,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160324,Newport Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160322,Morehead City Primary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160314,Croatan High,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160313,East Carteret High,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160311,Broad Creek Middle,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160310,Beaufort Middle,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160308,Beaufort Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160306,Bogue Sound Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160318,Morehead City Middle,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160316,Harkers Island Elementary,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
160309,Bridges School,Carteret County Public Schools,Carteret County Public,,,,,,,,,,,,
170342,"South Elementary, Mebane",Caswell County Schools,Caswell County,2017,"1,967.7",200.2,"1,767.5",0.0,29.8,25.6,144.8,434.4,"1,273.5",59.6,
170316,Bartlett Yancey High,Caswell County Schools,Caswell County,2017,"1,967.7",200.2,"1,767.5",0.0,29.8,25.6,144.8,434.4,"1,273.5",59.6,
170334,"North Elementary, Providence",Caswell County Schools,Caswell County,2017,"1,967.7",200.2,"1,767.5",0.0,29.8,25.6,144.8,434.4,"1,273.5",59.6,
170LEA,,Caswell County Schools,Caswell County,2017,"1,967.7",200.2,"1,767.5",0.0,29.8,25.6,144.8,434.4,"1,273.5",59.6,
170344,"Stoney Creek Elementary, Reidsville",Caswell County Schools,Caswell County,2017,"1,967.7",200.2,"1,767.5",0.0,29.8,25.6,144.8,434.4,"1,273.5",59.6,
170338,N L Dillard Middle,Caswell County Schools,Caswell County,2017,"1,967.7",200.2,"1,767.5",0.0,29.8,25.6,144.8,434.4,"1,273.5",59.6,
170339,"Oakwood Elementary, Yanceyville",Caswell County Schools,Caswell County,2017,"1,967.7",200.2,"1,767.5",0.0,29.8,25.6,144.8,434.4,"1,273.5",59.6,
180326,Charles H Tuttle Elementary,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180325,Challenger Early College High,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180324,Catawba Elementary School,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180344,Maiden Elementary,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180302,Harry M Arndt Middle,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180304,Balls Creek Elementary,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180308,Bandys High,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180312,Banoak Elementary,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180316,Blackburn Elementary,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180332,Claremont Elementary,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180320,Bunker Hill High,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180336,Clyde Campbell Elementary,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180342,Jacobs Fork Middle,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180LEA,,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180388,Webb A Murray Elementary,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180380,Startown Elementary,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180379,Snow Creek Elementary,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
180376,Saint Stephens High,Catawba County Schools,Catawba County,2017,"3,264.1",320.5,"2,943.6",12.1,21.1,56.2,231.1,699.2,"2,026.7",217.7,23.6
